timestamp,txHashes,end_timestamp,sender_shard,receiver_shard,sender,receiver,mini_block_hash,timestamp_difference,has_corresponding_AAT,is_affected_by_AAT
1712679143.573783,e0103b454ddd47f18077ed86c7389626630d390275348bc9c235e354001db357,1712679148,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,5283d6c45d34f04a5ee82e4d2a73f2264a4b19ecdb0e9dc6af1bcb284dccc418,4.426217079162598,0,0
1712679143.573783,cf59b66afcd09f1052581ec2c6fb3469b5131896ffb4d0e121c7b711bbd9d6ee,1712679172,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,197fa347007002f3e99ea56119ddc8c33058f4a5e158ddabd35844c7ccdb003d,28.426217079162598,0,0
1712679143.573783,ea437bea80a9d68a8f80029f108a112c14fdfdcdec597b11baa3f2226062dea6,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,28.426217079162598,0,0
1712679143.573783,ec1d388daa733b97f7be6d8b16a801e1eb5238cb82bcfc5634ed9a3db0c2e8dc,1712679148,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,479164223f98df7af0c777bcd9255de8a460e8afe54142b65a932e51bfaab0f0,4.426217079162598,0,0
1712679145.105441,b018582d0f3fd92dc12d583fe596395b974984477540ad065932816585ec383e,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,26.894558906555176,0,0
1712679145.105441,d7548e5afd5c84e6e808f713c2f2be01f2f7696c0d1e87830b758e8974fc0ef4,1712679148,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,5283d6c45d34f04a5ee82e4d2a73f2264a4b19ecdb0e9dc6af1bcb284dccc418,2.894558906555176,0,0
1712679145.105441,256441eaa4c18af78639efc2fa6e88866f39ab3cba5763b788fa6395c54ab5f5,1712679172,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,197fa347007002f3e99ea56119ddc8c33058f4a5e158ddabd35844c7ccdb003d,26.894558906555176,0,0
1712679145.105441,318710e74090172a3ba2d6b4f9c211ac5ac551272136fb269755a8bbf75a3a42,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,26.894558906555176,0,0
1712679145.105441,42ca9c4507e3edd5c5e5281006bf3bf1ba598dcb3ded7c6a99456691e3d1032e,1712679148,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,479164223f98df7af0c777bcd9255de8a460e8afe54142b65a932e51bfaab0f0,2.894558906555176,0,0
1712679146.998522,f3300fdafe4891c366d86ac29aeba8d746e26c971bea39d25c703138ec09cddc,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,25.00147795677185,0,0
1712679146.998522,93eb8756b81e8a729b89368fdf949c405985a0647ff9d3cb9292bef6e3583004,1712679148,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,5283d6c45d34f04a5ee82e4d2a73f2264a4b19ecdb0e9dc6af1bcb284dccc418,1.0014779567718506,0,0
